Segment,Protein Name,Sequence Accession,Complete Genome,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name
4,HA,CY019173,Yes,1719,H3N2,12/27/2004,IRD:Human,USA,New York,04-05,A/New York/905/2004(H3N2)
4,HA,CY019181,Yes,1721,H3N2,12/27/2004,IRD:Human,USA,New York,04-05,A/New York/905/2004(H3N2)
4,HA,CY021989,Yes,1721,H3N2,12/27/2004,IRD:Human,USA,New York,04-05,A/New York/908/2004
4,HA,CY019261,Yes,1714,H3N2,12/27/2004,IRD:Human,USA,New York,04-05,A/New York/908/2004
4,HA,CY019819,Yes,1719,H3N2,12/27/2004,IRD:Human,USA,New York,04-05,A/New York/908/2004(H3N2)
4,HA,CY019245,Yes,1719,H3N2,12/27/2004,IRD:Human,USA,New York,04-05,A/New York/908/2004(H3N2)
4,HA,CY019253,Yes,1715,H3N2,12/27/2004,IRD:Human,USA,New York,04-05,A/New York/908/2004(H3N2)
4,HA,CY003336,No,1711,H3N2,12/28/2004,IRD:Human,USA,New York,04-05,A/New York/354/2004(H3N2)
4,HA,CY003040,No,1747,H3N2,12/28/2004,IRD:Human,USA,New York,04-05,A/New York/364/2004(H3N2)
4,HA,CY002248,Yes,1731,H3N2,12/28/2004,IRD:Human,USA,New York,04-05,A/New York/381/2004(H3N2)
4,HA,CY002472,No,1709,H3N2,12/28/2004,IRD:Human,USA,New York,04-05,A/New York/385/2004(H3N2)
4,HA,CY002256,Yes,1733,H3N2,12/29/2004,IRD:Human,USA,New York,04-05,A/New York/383/2004(H3N2)
4,HA,CY002200,No,1760,H3N2,1/3/2005,IRD:Human,USA,New York,04-05,A/New York/369/2005(H3N2)
4,HA,CY002016,Yes,1701,H3N2,1/3/2005,IRD:Human,USA,New York,04-05,A/New York/378/2005(H3N2)
4,HA,CY002720,Yes,1703,H3N2,1/4/2005,IRD:Human,USA,New York,04-05,A/New York/352/2005(H3N2)
4,HA,CY003344,No,1743,H3N2,1/4/2005,IRD:Human,USA,New York,04-05,A/New York/389/2005(H3N2)
4,HA,CY002736,Yes,1741,H3N2,1/4/2005,IRD:Human,USA,New York,04-05,A/New York/394/2005(H3N2)
4,HA,CY015988,Yes,1724,H3N2,1/4/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Western Australia/65/2005(H3N2)
4,HA,CY002480,No,1712,H3N2,1/5/2005,IRD:Human,USA,New York,04-05,A/New York/390/2005(H3N2)
4,HA,CY038679,Yes,1707,H3N2,1/6/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU42/2005(H3N2)
4,HA,CY002464,Yes,1760,H3N2,1/6/2005,IRD:Human,USA,New York,04-05,A/New York/384/2005(H3N2)
4,HA,CY006123,No,1737,H3N2,1/7/2005,IRD:Human,USA,New York,04-05,A/New York/191/2005(H3N2)
4,HA,CY002056,Yes,1762,H3N2,1/7/2005,IRD:Human,USA,New York,04-05,A/New York/391/2005(H3N2)
4,HA,EU857047,No,1701,H3N2,1/8/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK5300/2005(H3N2)
4,HA,CY019293,Yes,1722,H3N2,1/10/2005,IRD:Human,USA,New York,04-05,A/New York/913/2005(H3N2)
4,HA,CY020533,Yes,1722,H3N2,1/10/2005,IRD:Human,USA,New York,04-05,A/New York/913/2005(H3N2)
4,HA,CY019285,Yes,1721,H3N2,1/10/2005,IRD:Human,USA,New York,04-05,A/New York/913/2005(H3N2)
4,HA,CY019269,Yes,1719,H3N2,1/10/2005,IRD:Human,USA,New York,04-05,A/New York/913/2005(H3N2)
4,HA,CY019277,Yes,1723,H3N2,1/10/2005,IRD:Human,USA,New York,04-05,A/New York/913/2005(H3N2)
4,HA,CY020053,Yes,1722,H3N2,1/10/2005,IRD:Human,USA,New York,04-05,A/New York/918/2005
4,HA,CY019309,Yes,1724,H3N2,1/10/2005,IRD:Human,USA,New York,04-05,A/New York/918/2005(H3N2)
4,HA,CY019317,Yes,1723,H3N2,1/10/2005,IRD:Human,USA,New York,04-05,A/New York/918/2005(H3N2)
4,HA,CY019189,Yes,1722,H3N2,1/10/2005,IRD:Human,USA,New York,04-05,A/New York/918/2005(H3N2)
4,HA,CY019301,Yes,1722,H3N2,1/10/2005,IRD:Human,USA,New York,04-05,A/New York/918/2005(H3N2)
4,HA,KJ855403,Yes,1762,H3N2,1/11/2005,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/DIF2112/2005
4,HA,KJ855411,Yes,1762,H3N2,1/11/2005,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/DIF2160/2005
4,HA,CY100546,Yes,1762,H3N2,1/11/2005,IRD:Human,Mexico,-N/A-,-N/A-,A/Mexico/InDRE2112/2005
4,HA,CY090981,Yes,1732,H3N2,1/12/2005,IRD:Human,USA,Missouri,04-05,A/Missouri/NHRC0001/2005(H3N2)
4,HA,EU857058,No,1701,H3N2,1/14/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK5567/2005(H3N2)
4,HA,CY002000,Yes,1762,H3N2,1/17/2005,IRD:Human,USA,New York,04-05,A/New York/359/2005(H3N2)
4,HA,CY006155,No,1725,H3N2,1/18/2005,IRD:Human,USA,New York,04-05,A/New York/258/2005(H3N2)
4,HA,CY003048,No,1728,H3N2,1/18/2005,IRD:Human,USA,New York,04-05,A/New York/376/2005(H3N2)
4,HA,CY006131,No,1715,H3N2,1/19/2005,IRD:Human,USA,New York,04-05,A/New York/206/2005(H3N2)
4,HA,CY003056,Yes,1720,H3N2,1/24/2005,IRD:Human,USA,New York,04-05,A/New York/395/2005(H3N2)
4,HA,CY091125,Yes,1731,H3N2,1/25/2005,IRD:Human,USA,Georgia,04-05,A/Georgia/NHRC0001/2005(H3N2)
4,HA,CY014015,Yes,1721,H3N2,1/25/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Waikato/1/2005(H3N2)
4,HA,CY015588,Yes,1721,H3N2,1/26/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Waikato/2/2005(H3N2)
4,HA,CY002264,No,1738,H3N2,1/28/2005,IRD:Human,USA,New York,04-05,A/New York/388/2005(H3N2)
4,HA,CY002240,No,1741,H3N2,1/29/2005,IRD:Human,USA,New York,04-05,A/New York/375/2005(H3N2)
4,HA,CY002032,No,1760,H3N2,1/29/2005,IRD:Human,USA,New York,04-05,A/New York/382/2005(H3N2)
4,HA,CY022597,Yes,1727,H3N2,1/30/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Auckland/621/2005(H3N2)
4,HA,EU857071,No,1701,H3N2,1/31/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK6422/2005(H3N2)
4,HA,CY006139,No,1728,H3N2,2/1/2005,IRD:Human,USA,New York,04-05,A/New York/238/2005(H3N2)
4,HA,CY006147,No,1709,H3N2,2/2/2005,IRD:Human,USA,New York,04-05,A/New York/243/2005(H3N2)
4,HA,CY002008,Yes,1760,H3N2,2/2/2005,IRD:Human,USA,New York,04-05,A/New York/361/2005(H3N2)
4,HA,CY006076,Yes,1762,H3N2,2/2/2005,IRD:Human,USA,New York,04-05,A/New York/461/2005(H3N2)
4,HA,CY091429,Yes,1731,H3N2,2/7/2005,IRD:Human,USA,California,04-05,A/California/NHRC0002/2005(H3N2)
4,HA,CY091549*,Yes,1731,H3N2,2/7/2005,IRD:Human,USA,California,-N/A-,A/California/NHRC0009/2005(H3N2)
4,HA,CY092257,Yes,1739,H3N2,2/8/2005,IRD:Human,USA,California,-N/A-,A/California/NHRC0010/2005(H3N2)
4,HA,CY006291,Yes,1761,H3N2,2/8/2005,IRD:Human,USA,New York,04-05,A/New York/462/2005(H3N2)
4,HA,CY003640,Yes,1762,H3N2,2/9/2005,IRD:Human,USA,New York,04-05,A/New York/463/2005(H3N2)
4,HA,CY092217,Yes,1731,H3N2,2/10/2005,IRD:Human,USA,New Jersey,04-05,A/New Jersey/NHRC0001/2005
4,HA,CY090989,Yes,1731,H3N2,2/11/2005,IRD:Human,USA,South Carolina,04-05,A/South Carolina/NHRC0001/2005
4,HA,EU857079,No,1701,H3N2,2/12/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK6898/2005(H3N2)
4,HA,CY002776,No,1718,H3N2,2/15/2005,IRD:Human,USA,New York,04-05,A/New York/210/2005(H3N2)
4,HA,CY002184,Yes,1762,H3N2,2/15/2005,IRD:Human,USA,New York,04-05,A/New York/357/2005(H3N2)
4,HA,EU857082,No,1701,H3N2,2/16/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK7047/2005(H3N2)
4,HA,CY002448,Yes,1761,H3N2,2/16/2005,IRD:Human,USA,New York,04-05,A/New York/367/2005(H3N2)
4,HA,CY091133,Yes,1732,H3N2,2/16/2005,IRD:Human,USA,Texas,04-05,A/Texas/NHRC0001/2005(H3N2)
4,HA,EU857085,No,1701,H3N2,2/20/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK7221/2005(H3N2)
4,HA,CY002456,Yes,1761,H3N2,2/22/2005,IRD:Human,USA,New York,04-05,A/New York/373/2005(H3N2)
4,HA,EU857088,No,1701,H3N2,2/27/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK7546/2005(H3N2)
4,HA,CY039175,Yes,1701,H3N2,2/28/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU44/2005
4,HA,EU857090,No,1700,H3N2,3/1/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK7670/2005(H3N2)
4,HA,EU857091,No,1701,H3N2,3/1/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK7711/2005(H3N2)
4,HA,EU857092,No,1700,H3N2,3/2/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK7733/2005(H3N2)
4,HA,CY007795,Yes,1721,H3N2,3/4/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/01/2005(H3N2)
4,HA,CY007803,Yes,1721,H3N2,3/4/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/02/2005(H3N2)
4,HA,CY002072,Yes,1761,H3N2,3/4/2005,IRD:Human,USA,New York,04-05,A/New York/396/2005(H3N2)
4,HA,CY007811,Yes,1721,H3N2,3/6/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/03/2005(H3N2)
4,HA,CY039055,Yes,1707,H3N2,3/7/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU45/2005
4,HA,CY003648,Yes,1760,H3N2,3/7/2005,IRD:Human,USA,New York,04-05,A/New York/464/2005(H3N2)
4,HA,CY006084,Yes,1762,H3N2,3/8/2005,IRD:Human,USA,New York,04-05,A/New York/465/2005(H3N2)
4,HA,CY090997,Yes,1731,H3N2,3/10/2005,IRD:Human,USA,South Carolina,04-05,A/South Carolina/NHRC0002/2005
4,HA,EU857093,No,1701,H3N2,3/11/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK8333/2005(H3N2)
4,HA,CY100372,No,1698,H3N2,3/14/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU93/2005
4,HA,AB434109,No,1701,H3N2,3/16/2005,IRD:Human,Japan,-N/A-,04-05,A/Morioka/35/2005(H3N2)
4,HA,AB434110,No,1701,H3N2,3/16/2005,IRD:Human,Japan,-N/A-,04-05,A/Morioka/38/2005(H3N2)
4,HA,CY039063,Yes,1716,H3N2,3/19/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU47/2005
4,HA,CY002488,Yes,1741,H3N2,3/23/2005,IRD:Human,USA,New York,04-05,A/New York/393/2005(H3N2)
4,HA,CY104212,Yes,1731,H3N2,3/24/2005,IRD:Human,Viet Nam,-N/A-,-N/A-,A/HaNoi/ISBM16/2005
4,HA,CY039183,Yes,1701,H3N2,4/1/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU48/2005
4,HA,EU856814,No,1701,H3N2,4/2/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK10026/2005(H3N2)
4,HA,CY043752,Yes,1714,H3N2,4/4/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU49/2005(H3N2)
4,HA,EU856822,No,1701,H3N2,4/6/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK10297/2005(H3N2)
4,HA,CY091005,Yes,1731,H3N2,4/6/2005,IRD:Human,USA,Illinois,04-05,A/Illinois/NHRC0001/2005(H3N2)
4,HA,CY100380,No,1698,H3N2,4/9/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU94/2005
4,HA,EU856825,No,1701,H3N2,4/10/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK10591/2005(H3N2)
4,HA,CY039503,Yes,1701,H3N2,4/11/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU50/2005(H3N2)
4,HA,CY091421,Yes,1731,H3N2,4/13/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0001/2005(H3N2)
4,HA,CY038687,No,1701,H3N2,4/13/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU51/2005(H3N2)
4,HA,CY015596,Yes,1721,H3N2,4/13/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Waikato/3/2005(H3N2)
4,HA,CY091413,Yes,1731,H3N2,4/15/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0002/2005(H3N2)
4,HA,CY091405,Yes,1734,H3N2,4/15/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0003/2005(H3N2)
4,HA,CY091397,Yes,1731,H3N2,4/15/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0004/2005(H3N2)
4,HA,CY091389,Yes,1732,H3N2,4/16/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0005/2005(H3N2)
4,HA,CY040322,Yes,1706,H3N2,4/16/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU52/2005(H3N2)
4,HA,CY040330,No,1701,H3N2,4/21/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU53/2005(H3N2)
4,HA,CY039071,No,1701,H3N2,4/26/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU54/2005
4,HA,EU856837,No,1701,H3N2,4/28/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK11949/2005(H3N2)
4,HA,CY039191,No,1701,H3N2,4/30/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU55/2005
4,HA,CY039511,No,1701,H3N2,5/1/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU56/2005(H3N2)
4,HA,CY100388,No,1698,H3N2,5/2/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU96/2005
4,HA,EU856838,No,1701,H3N2,5/3/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK12107/2005(H3N2)
4,HA,CY039199,No,1701,H3N2,5/3/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU57/2005
4,HA,CY008043,Yes,1721,H3N2,5/4/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/24/2005(H3N2)
4,HA,EU856841,No,1701,H3N2,5/4/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK12316/2005(H3N2)
4,HA,EU856842,No,1701,H3N2,5/4/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK12320/2005(H3N2)
4,HA,EU856843,No,1701,H3N2,5/4/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK12420/2005(H3N2)
4,HA,CY100396,No,1698,H3N2,5/4/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU98/2005
4,HA,EU856844,No,1701,H3N2,5/5/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK12425/2005(H3N2)
4,HA,CY039207,Yes,1707,H3N2,5/5/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU58/2005
4,HA,CY039215,Yes,1713,H3N2,5/7/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU59/2005
4,HA,CY100140,No,1698,H3N2,5/10/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU100/2005
4,HA,CY039223,Yes,1707,H3N2,5/11/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU61/2005
4,HA,CY100148,No,1698,H3N2,5/12/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU101/2005
4,HA,CY038695,Yes,1710,H3N2,5/13/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU62/2005(H3N2)
4,HA,CY039231,Yes,1713,H3N2,5/14/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU63/2005
4,HA,CY100156,No,1698,H3N2,5/16/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU102/2005
4,HA,CY039239,Yes,1717,H3N2,5/16/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU64/2005
4,HA,CY038703,Yes,1719,H3N2,5/17/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU65/2005(H3N2)
4,HA,CY007955,Yes,1721,H3N2,5/20/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/16/2005(H3N2)
4,HA,CY100164,No,1698,H3N2,5/20/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU104/2005
4,HA,CY039247,Yes,1724,H3N2,5/21/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU66/2005
4,HA,CY038711,Yes,1729,H3N2,5/23/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU67/2005(H3N2)
4,HA,CY008340,No,1721,H3N2,5/24/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/20/2005(H3N2)
4,HA,CY100172,No,1698,H3N2,5/24/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU105/2005
4,HA,CY009028,Yes,1721,H3N2,5/25/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/26/2005
4,HA,CY038719,No,1719,H3N2,5/26/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU68/2005(H3N2)
4,HA,CY008051,Yes,1721,H3N2,5/27/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/29/2005(H3N2)
4,HA,CY038727,Yes,1713,H3N2,5/27/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU69/2005(H3N2)
4,HA,CY100180,No,1698,H3N2,5/28/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU107/2005
4,HA,CY038735,Yes,1728,H3N2,5/30/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU70/2005(H3N2)
4,HA,CY038743,Yes,1707,H3N2,5/31/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU71/2005(H3N2)
4,HA,CY007963,No,1721,H3N2,6/1/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/33/2005(H3N2)
4,HA,CY043760,Yes,1726,H3N2,6/1/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU72/2005(H3N2)
4,HA,EU856870,No,1701,H3N2,6/2/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK14999/2005(H3N2)
4,HA,EU856996,No,1701,H3N2,6/2/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK40022/2005(H3N2)
4,HA,CY044397,Yes,1713,H3N2,6/2/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU73/2005(H3N2)
4,HA,CY100188,No,1698,H3N2,6/3/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU108/2005
4,HA,EU856997,No,1701,H3N2,6/4/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK40139/2005(H3N2)
4,HA,EU856998,No,1701,H3N2,6/6/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK40197/2005(H3N2)
4,HA,EU856999,No,1701,H3N2,6/6/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK40210/2005(H3N2)
4,HA,CY009036,No,1721,H3N2,6/7/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/34/2005(H3N2)
4,HA,CY100196,No,1698,H3N2,6/7/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU109/2005
4,HA,CY039519,No,1707,H3N2,6/11/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU74/2005(H3N2)
4,HA,CY091381,Yes,1732,H3N2,6/13/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0006/2005(H3N2)
4,HA,CY091373,Yes,1731,H3N2,6/13/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0007/2005(H3N2)
4,HA,CY091365,Yes,1732,H3N2,6/13/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0008/2005(H3N2)
4,HA,CY091357,Yes,1731,H3N2,6/13/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0009/2005(H3N2)
4,HA,CY092233,Yes,1731,H3N2,6/13/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0010/2005
4,HA,CY091349,Yes,1732,H3N2,6/13/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0011/2005(H3N2)
4,HA,CY091341,Yes,1734,H3N2,6/13/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0012/2005(H3N2)
4,HA,EU857000,No,1701,H3N2,6/14/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK40958/2005(H3N2)
4,HA,CY105470,Yes,1735,H3N2,6/14/2005,IRD:Human,Viet Nam,-N/A-,-N/A-,A/TayNguyen/TN332/2005
4,HA,CY105358,Yes,1735,H3N2,6/14/2005,IRD:Human,Viet Nam,-N/A-,-N/A-,A/TayNguyen/TN335/2005(H3N2)
4,HA,CY091333,Yes,1735,H3N2,6/15/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0013/2005(H3N2)
4,HA,CY100204,No,1698,H3N2,6/15/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU110/2005
4,HA,CY091309,Yes,1732,H3N2,6/15/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/NHRC0001/2005(H3N2)
4,HA,CY091325,Yes,1731,H3N2,6/17/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0014/2005(H3N2)
4,HA,CY040338,Yes,1710,H3N2,6/17/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU75/2005(H3N2)
4,HA,CY008644,No,1721,H3N2,6/18/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/266/2005(H3N2)
4,HA,CY008348,No,1721,H3N2,6/18/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/64/2005(H3N2)
4,HA,CY091317,Yes,1731,H3N2,6/19/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Australia/NHRC0015/2005(H3N2)
4,HA,CY008059,Yes,1721,H3N2,6/21/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/67/2005(H3N2)
4,HA,CY040346,Yes,1710,H3N2,6/21/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU76/2005(H3N2)
4,HA,CY100212,No,1698,H3N2,6/25/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU111/2005
4,HA,CY008356,No,1721,H3N2,6/27/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/104/2005(H3N2)
4,HA,CY008556,No,1718,H3N2,6/27/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/105/2005(H3N2)
4,HA,CY015996,Yes,1721,H3N2,6/28/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Western Australia/66/2005(H3N2)
4,HA,CY009932,No,1721,H3N2,6/29/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/125/2005(H3N2)
4,HA,CY040354,Yes,1706,H3N2,6/29/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU77/2005(H3N2)
4,HA,CY104260,Yes,1731,H3N2,6/30/2005,IRD:Human,Viet Nam,-N/A-,-N/A-,A/HaNoi/Q372/2005
4,HA,CY009044,Yes,1721,H3N2,7/1/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/124/2005(H3N2)
4,HA,CY014039,Yes,1716,H3N2,7/1/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Otago/1/2005(H3N2)
4,HA,CY008067,Yes,1721,H3N2,7/2/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/127/2005(H3N2)
4,HA,EU857007,No,1701,H3N2,7/2/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK42241/2005(H3N2)
4,HA,CY008075,Yes,1721,H3N2,7/3/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/129/2005(H3N2)
4,HA,CY016004,Yes,1721,H3N2,7/4/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Western Australia/68/2005(H3N2)
4,HA,CY016979,Yes,1721,H3N2,7/5/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Western Australia/69/2005(H3N2)
4,HA,CY118826,Yes,1732,H3N2,7/7/2005,IRD:Human,Malaysia,-N/A-,-N/A-,A/Malaysia/31944/2005
4,HA,CY008083,Yes,1721,H3N2,7/8/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/166/2005(H3N2)
4,HA,EU857009,No,1700,H3N2,7/9/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK42644/2005(H3N2)
4,HA,CY043768,Yes,1710,H3N2,7/9/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/HKU78/2005(H3N2)
4,HA,CY014023,Yes,1721,H3N2,7/9/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Wellington/1/2005(H3N2)
4,HA,CY018925,Yes,1721,H3N2,7/9/2005,IRD:Human,Australia,-N/A-,-N/A-,A/Western Australia/67/2005(H3N2)
4,HA,CY008364,Yes,1711,H3N2,7/11/2005,IRD:Human,New Zealand,-N/A-,-N/A-,A/Canterbury/186/2005(H3N2)
4,HA,EU857010,No,1701,H3N2,7/11/2005,IRD:Human,Hong Kong,-N/A-,-N/A-,A/Hong Kong/CUHK42763/2005(H3N2)
